tconst,titleType,primaryTitle,startYear,genres,averageRating,numVotes
tt0363771,movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,"Adventure,Family,Fantasy",6.9,441606
tt1055369,movie,Transformers: Revenge of the Fallen,2009,"Action,Adventure,Sci-Fi",6.0,439879
tt0265086,movie,Black Hawk Down,2001,"Action,Drama,History",7.7,437559
tt0099674,movie,The Godfather Part III,1990,"Crime,Drama",7.6,437272
tt1060277,movie,Cloverfield,2008,"Action,Horror,Sci-Fi",7.0,431913
tt1282140,movie,Easy A,2010,"Comedy,Drama,Romance",7.0,429812
tt6334354,movie,The Suicide Squad,2021,"Action,Adventure,Comedy",7.2,429553
tt0840361,movie,The Town,2010,"Crime,Drama,Thriller",7.5,428606
tt10648342,movie,Thor: Love and Thunder,2022,"Action,Adventure,Comedy",6.2,428481
tt0337978,movie,Live Free or Die Hard,2007,"Action,Thriller",7.1,428085
tt0361862,movie,The Machinist,2004,"Drama,Thriller",7.6,427329
tt1905041,movie,Fast & Furious 6,2013,"Action,Thriller",7.0,426913
tt0181852,movie,Terminator 3: Rise of the Machines,2003,"Action,Sci-Fi",6.3,426913
tt0109686,movie,Dumb and Dumber,1994,Comedy,7.3,426562
tt0104431,movie,Home Alone 2: Lost in New York,1992,"Adventure,Comedy,Crime",6.9,426430
tt0405094,movie,The Lives of Others,2006,"Drama,Mystery,Thriller",8.4,425390
tt2820852,movie,Furious 7,2015,"Action,Thriller",7.1,425222
tt0349903,movie,Ocean's Twelve,2004,"Crime,Thriller",6.5,424768
tt2381249,movie,Mission: Impossible - Rogue Nation,2015,"Action,Adventure,Thriller",7.4,422954
tt6791350,movie,Guardians of the Galaxy Vol. 3,2023,"Action,Adventure,Comedy",7.9,421251
tt2294449,movie,22 Jump Street,2014,"Action,Comedy,Crime",7.0,420593
tt0118971,movie,The Devil's Advocate,1997,"Drama,Fantasy,Mystery",7.5,420020
tt0112864,movie,Die Hard with a Vengeance,1995,"Action,Adventure,Thriller",7.6,418946
tt1596343,movie,Fast Five,2011,"Action,Crime,Thriller",7.3,418624
tt0120912,movie,Men in Black II,2002,"Action,Adventure,Comedy",6.2,416653
tt7784604,movie,Hereditary,2018,"Drama,Horror,Mystery",7.3,414117
tt0147800,movie,10 Things I Hate About You,1999,"Comedy,Drama,Romance",7.3,414033
tt2582846,movie,The Fault in Our Stars,2014,"Drama,Romance",7.6,413191
tt0119094,movie,Face/Off,1997,"Action,Crime,Sci-Fi",7.3,412819
tt1542344,movie,127 Hours,2010,"Biography,Drama",7.5,412496
tt1587310,movie,Maleficent,2014,"Action,Adventure,Drama",6.9,411311
tt0454848,movie,Inside Man,2006,"Crime,Drama,Mystery",7.6,410500
tt2194499,movie,About Time,2013,"Comedy,Drama,Fantasy",7.8,409366
tt1190080,movie,2012,2009,"Action,Adventure,Sci-Fi",5.8,408665
tt1632708,movie,Friends with Benefits,2011,"Comedy,Romance",6.5,407362
tt1453405,movie,Monsters University,2013,"Adventure,Animation,Comedy",7.2,406286
tt9032400,movie,Eternals,2021,"Action,Adventure,Fantasy",6.2,404528
tt1706620,movie,Snowpiercer,2013,"Action,Sci-Fi,Thriller",7.1,404055
tt2737304,movie,Bird Box,2018,"Horror,Mystery,Sci-Fi",6.6,404045
tt0166924,movie,Mulholland Drive,2001,"Drama,Mystery,Thriller",7.9,403858
tt0096283,movie,My Neighbor Totoro,1988,"Animation,Comedy,Family",8.1,403083
tt0317919,movie,Mission: Impossible III,2006,"Action,Adventure,Thriller",6.9,401928
tt0094721,movie,Beetlejuice,1988,"Comedy,Fantasy",7.5,400806
tt0091042,movie,Ferris Bueller's Day Off,1986,Comedy,7.8,400488
tt1490017,movie,The Lego Movie,2014,"Action,Adventure,Animation",7.7,399774
tt0286106,movie,Signs,2002,"Drama,Mystery,Sci-Fi",6.8,399647
tt1409024,movie,Men in Black³,2012,"Action,Adventure,Comedy",6.8,398868
tt0388795,movie,Brokeback Mountain,2005,"Drama,Romance",7.7,398845
tt0448115,movie,Shazam!,2019,"Action,Adventure,Comedy",7.0,398071
tt0162661,movie,Sleepy Hollow,1999,"Fantasy,Horror,Mystery",7.3,397206
tt0408236,movie,Sweeney Todd: The Demon Barber of Fleet Street,2007,"Drama,Horror,Musical",7.3,396351
tt0343660,movie,50 First Dates,2004,"Comedy,Drama,Romance",6.8,396169
tt0120663,movie,Eyes Wide Shut,1999,"Drama,Mystery,Thriller",7.5,396059
tt0099423,movie,Die Hard 2,1990,"Action,Thriller",7.1,395227
tt0107688,movie,The Nightmare Before Christmas,1993,"Animation,Family,Fantasy",7.9,393540
tt0081398,movie,Raging Bull,1980,"Biography,Drama,Sport",8.1,393361
tt1068680,movie,Yes Man,2008,"Comedy,Romance",6.8,393191
tt0113497,movie,Jumanji,1995,"Adventure,Comedy,Family",7.1,392683
tt4912910,movie,Mission: Impossible - Fallout,2018,"Action,Adventure,Thriller",7.7,392481
tt0087843,movie,Once Upon a Time in America,1984,"Crime,Drama",8.3,392432
tt3778644,movie,Solo: A Star Wars Story,2018,"Action,Adventure,Sci-Fi",6.9,391890
tt3799694,movie,The Nice Guys,2016,"Action,Comedy,Crime",7.4,391551
tt0478311,movie,Knocked Up,2007,"Comedy,Romance",6.9,391311
tt0477347,movie,Night at the Museum,2006,"Adventure,Comedy,Family",6.5,391162
tt1951266,movie,The Hunger Games: Mockingjay - Part 2,2015,"Action,Adventure,Sci-Fi",6.6,390498
tt0360486,movie,Constantine,2005,"Action,Fantasy,Horror",7.0,389621
tt0120755,movie,Mission: Impossible II,2000,"Action,Adventure,Thriller",6.1,389319
tt0357413,movie,Anchorman: The Legend of Ron Burgundy,2004,Comedy,7.1,388913
tt0119396,movie,Jackie Brown,1997,"Crime,Drama,Thriller",7.5,387886
tt0396269,movie,Wedding Crashers,2005,"Comedy,Romance",7.0,385395
tt0438488,movie,Terminator Salvation,2009,"Action,Adventure,Sci-Fi",6.5,384709
tt0100405,movie,Pretty Woman,1990,"Comedy,Romance",7.1,382944
tt4649466,movie,Kingsman: The Golden Circle,2017,"Action,Adventure,Comedy",6.7,382688
tt0395169,movie,Hotel Rwanda,2004,"Biography,Drama,History",8.1,382177
tt1371111,movie,Cloud Atlas,2012,"Drama,Mystery,Sci-Fi",7.4,380277
tt1646971,movie,How to Train Your Dragon 2,2014,"Action,Adventure,Animation",7.8,378750
tt0790724,movie,Jack Reacher,2012,"Action,Thriller",7.0,377441
tt2798920,movie,Annihilation,2018,"Adventure,Drama,Horror",6.8,376899
tt0496806,movie,Ocean's Thirteen,2007,"Crime,Thriller",6.9,376054
tt1748122,movie,Moonrise Kingdom,2012,"Adventure,Comedy,Drama",7.8,373319
tt1650062,movie,Super 8,2011,"Action,Sci-Fi,Thriller",7.0,373216
tt0878804,movie,The Blind Side,2009,"Biography,Drama,Sport",7.6,372661
tt10366206,movie,John Wick: Chapter 4,2023,"Action,Crime,Thriller",7.6,371225
tt1179933,movie,10 Cloverfield Lane,2016,"Drama,Horror,Sci-Fi",7.2,369153
tt0433035,movie,Real Steel,2011,"Action,Drama,Sci-Fi",7.1,368679
tt0117500,movie,The Rock,1996,"Action,Adventure,Thriller",7.4,368211
tt0100802,movie,Total Recall,1990,"Action,Adventure,Sci-Fi",7.5,365900
tt0368891,movie,National Treasure,2004,"Action,Adventure,Mystery",6.9,365635
tt0822854,movie,Shooter,2007,"Action,Drama,Thriller",7.1,365137
tt1231583,movie,Due Date,2010,"Comedy,Drama",6.5,364390
tt0910936,movie,Pineapple Express,2008,"Action,Comedy,Crime",6.9,364105
tt1104001,movie,Tron: Legacy,2010,"Action,Adventure,Sci-Fi",6.8,363834
tt1790809,movie,Pirates of the Caribbean: Dead Men Tell No Tales,2017,"Action,Adventure,Fantasy",6.5,362868
tt0887883,movie,Burn After Reading,2008,"Comedy,Crime,Drama",7.0,362571
tt0125439,movie,Notting Hill,1999,"Comedy,Drama,Romance",7.2,362368
tt3731562,movie,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.7,361266
tt0120601,movie,Being John Malkovich,1999,"Comedy,Drama,Fantasy",7.7,361121
tt0110148,movie,Interview with the Vampire,1994,"Drama,Fantasy,Horror",7.5,360770
tt0213149,movie,Pearl Harbor,2001,"Action,Drama,Romance",6.2,360005
tt0167190,movie,Hellboy,2004,"Action,Adventure,Fantasy",6.9,359963
tt4881806,movie,Jurassic World: Fallen Kingdom,2018,"Action,Adventure,Sci-Fi",6.1,357875
tt0462538,movie,The Simpsons Movie,2007,"Adventure,Animation,Comedy",7.3,356553
tt0209163,movie,The Mummy Returns,2001,"Action,Adventure,Fantasy",6.4,356313
tt0884328,movie,The Mist,2007,"Horror,Sci-Fi,Thriller",7.1,356163
tt0120667,movie,Fantastic Four,2005,"Action,Adventure,Fantasy",5.7,354184
tt0238380,movie,Equilibrium,2002,"Action,Drama,Sci-Fi",7.3,354140
tt0116367,movie,From Dusk Till Dawn,1996,"Action,Crime,Horror",7.2,352735
tt0163025,movie,Jurassic Park III,2001,"Action,Adventure,Sci-Fi",5.9,350884
tt5311514,movie,Your Name.,2016,"Animation,Drama,Fantasy",8.4,350877
tt1037705,movie,The Book of Eli,2010,"Action,Adventure,Drama",6.8,349858
tt4925292,movie,Lady Bird,2017,"Comedy,Drama",7.4,349329
tt3606756,movie,Incredibles 2,2018,"Action,Adventure,Animation",7.5,348607
tt0414387,movie,Pride & Prejudice,2005,"Drama,Romance",7.8,347749
tt0119528,movie,Liar Liar,1997,"Comedy,Fantasy",6.9,347462
tt0399295,movie,Lord of War,2005,"Crime,Drama",7.6,347191
tt0457939,movie,The Holiday,2006,"Comedy,Romance",7.0,346765
tt1951261,movie,The Hangover Part III,2013,"Comedy,Crime",5.8,346742
tt1638355,movie,The Man from U.N.C.L.E.,2015,"Action,Adventure,Comedy",7.2,345361
tt0413267,movie,Shrek the Third,2007,"Adventure,Animation,Comedy",6.1,345216
tt2322441,movie,Fifty Shades of Grey,2015,"Drama,Romance,Thriller",4.2,345046
tt0332379,movie,School of Rock,2003,"Comedy,Music",7.2,343048
tt0472043,movie,Apocalypto,2006,"Action,Adventure,Drama",7.8,343032
tt0095327,movie,Grave of the Fireflies,1988,"Animation,Drama,War",8.5,342701
tt0119008,movie,Donnie Brasco,1997,"Biography,Crime,Drama",7.7,342689
tt0386588,movie,Hitch,2005,"Comedy,Romance",6.6,341525
tt0094226,movie,The Untouchables,1987,"Crime,Drama,Thriller",7.8,341385
tt0190590,movie,"O Brother, Where Art Thou?",2000,"Adventure,Comedy,Crime",7.7,339939
tt2109248,movie,Transformers: Age of Extinction,2014,"Action,Adventure,Sci-Fi",5.6,339505
tt1981677,movie,Pitch Perfect,2012,"Comedy,Music,Romance",7.1,339199
tt0103644,movie,Alien³,1992,"Action,Horror,Sci-Fi",6.4,338793
tt0103776,movie,Batman Returns,1992,"Action,Crime,Fantasy",7.1,338509
tt0129387,movie,There's Something About Mary,1998,"Comedy,Romance",7.1,337990
tt0109040,movie,Ace Ventura: Pet Detective,1994,Comedy,6.9,337616
tt5726616,movie,Call Me by Your Name,2017,"Drama,Romance",7.8,336833
tt0175880,movie,Magnolia,1999,Drama,8.0,336629
tt1302011,movie,Kung Fu Panda 2,2011,"Action,Adventure,Animation",7.3,336296
tt7991608,movie,Red Notice,2021,"Action,Comedy,Thriller",6.3,336081
tt0453467,movie,Deja Vu,2006,"Action,Crime,Sci-Fi",7.1,335919
tt0298203,movie,8 Mile,2002,"Drama,Music",7.2,335787
tt3110958,movie,Now You See Me 2,2016,"Action,Adventure,Comedy",6.4,335231
tt3682448,movie,Bridge of Spies,2015,"Drama,History,Thriller",7.6,335058
tt14230458,movie,Poor Things,2023,"Comedy,Drama,Romance",7.8,334400
tt0119177,movie,Gattaca,1997,"Drama,Sci-Fi,Thriller",7.7,334292
tt0120201,movie,Starship Troopers,1997,"Action,Adventure,Sci-Fi",7.3,332880
tt5727208,movie,Uncut Gems,2019,"Crime,Drama,Thriller",7.4,332805
tt1197624,movie,Law Abiding Citizen,2009,"Action,Crime,Drama",7.4,331996
tt0425210,movie,Lucky Number Slevin,2006,"Crime,Drama,Thriller",7.7,331492
tt1245526,movie,RED,2010,"Action,Comedy,Crime",7.0,331185
tt0320661,movie,Kingdom of Heaven,2005,"Action,Adventure,Drama",7.3,331020
tt0489099,movie,Jumper,2008,"Action,Adventure,Sci-Fi",6.1,330337
tt0212720,movie,A.I. Artificial Intelligence,2001,"Adventure,Drama,Sci-Fi",7.2,330105
tt4034228,movie,Manchester by the Sea,2016,Drama,7.8,329836
tt1397280,movie,Taken 2,2012,"Action,Crime,Thriller",6.2,329821
tt0120762,movie,Mulan,1998,"Adventure,Animation,Comedy",7.7,329541
tt0838283,movie,Step Brothers,2008,Comedy,6.9,329346
tt1790885,movie,Zero Dark Thirty,2012,"Drama,History,Thriller",7.4,329006
tt0118880,movie,Con Air,1997,"Action,Crime,Thriller",6.9,328855
tt0293662,movie,The Transporter,2002,"Action,Crime,Thriller",6.8,328855
tt0319343,movie,Elf,2003,"Adventure,Comedy,Family",7.1,328820
tt1485796,movie,The Greatest Showman,2017,"Biography,Drama,Musical",7.5,328378
tt1764651,movie,The Expendables 2,2012,"Action,Adventure,Thriller",6.6,327815
tt2316204,movie,Alien: Covenant,2017,"Horror,Sci-Fi,Thriller",6.4,327798
tt0119822,movie,As Good as It Gets,1997,"Comedy,Drama,Romance",7.7,327061
tt4550098,movie,Nocturnal Animals,2016,"Drama,Thriller",7.4,326845
tt9114286,movie,Black Panther: Wakanda Forever,2022,"Action,Adventure,Drama",6.6,326830
tt1028532,movie,Hachi: A Dog's Tale,2009,"Biography,Drama,Family",8.1,325520
tt0120623,movie,A Bug's Life,1998,"Adventure,Animation,Comedy",7.2,325125
tt0112384,movie,Apollo 13,1995,"Adventure,Drama,History",7.7,324875
tt1028528,movie,Death Proof,2007,"Drama,Thriller",7.0,322944
tt1253863,movie,300: Rise of an Empire,2014,"Action,Drama",6.2,322512
tt1013752,movie,Fast & Furious,2009,"Action,Thriller",6.5,321653
tt7349950,movie,It Chapter Two,2019,"Drama,Fantasy,Horror",6.5,321276
tt1194173,movie,The Bourne Legacy,2012,"Action,Adventure,Thriller",6.6,321253
tt0265666,movie,The Royal Tenenbaums,2001,"Comedy,Drama",7.6,321014
tt0814314,movie,Seven Pounds,2008,"Drama,Mystery,Thriller",7.6,320235
tt2397535,movie,Predestination,2014,"Action,Drama,Sci-Fi",7.4,319993
tt4123430,movie,Fantastic Beasts: The Crimes of Grindelwald,2018,"Adventure,Family,Fantasy",6.5,319863
tt2277860,movie,Finding Dory,2016,"Adventure,Animation,Comedy",7.2,317361
tt3464902,movie,The Lobster,2015,"Drama,Romance,Sci-Fi",7.1,316790
tt0808151,movie,Angels & Demons,2009,"Mystery,Thriller",6.7,316384
tt3065204,movie,The Conjuring 2,2016,"Horror,Mystery,Thriller",7.3,316173
tt1091191,movie,Lone Survivor,2013,"Action,Biography,Drama",7.5,314501
tt3450958,movie,War for the Planet of the Apes,2017,"Action,Adventure,Drama",7.4,314294
tt0463985,movie,The Fast and the Furious: Tokyo Drift,2006,"Action,Crime,Thriller",6.1,313056
tt0121164,movie,Corpse Bride,2005,"Animation,Comedy,Drama",7.4,312103
tt0170016,movie,How the Grinch Stole Christmas,2000,"Comedy,Family,Fantasy",6.4,311215
tt0089218,movie,The Goonies,1985,"Adventure,Comedy,Family",7.7,310803
tt0473075,movie,Prince of Persia: The Sands of Time,2010,"Action,Adventure,Fantasy",6.5,310581
tt3263904,movie,Sully,2016,"Biography,Drama",7.4,309972
tt0379786,movie,Serenity,2005,"Action,Adventure,Sci-Fi",7.8,309942
tt0437086,movie,Alita: Battle Angel,2019,"Action,Adventure,Sci-Fi",7.3,309636
tt0800039,movie,Forgetting Sarah Marshall,2008,"Comedy,Drama,Romance",7.1,309381
tt0120812,movie,Rush Hour,1998,"Action,Comedy,Crime",7.0,309116
tt1259571,movie,The Twilight Saga: New Moon,2009,"Adventure,Drama,Fantasy",4.8,309037
tt0120669,movie,Fear and Loathing in Las Vegas,1998,"Adventure,Comedy,Drama",7.5,309012
tt0322259,movie,2 Fast 2 Furious,2003,"Action,Crime,Thriller",5.9,308448
tt1735898,movie,Snow White and the Huntsman,2012,"Action,Adventure,Drama",6.1,308406
tt1001526,movie,Megamind,2010,"Action,Adventure,Animation",7.3,307709
tt0463854,movie,28 Weeks Later,2007,"Horror,Sci-Fi",6.9,307593
tt2674426,movie,Me Before You,2016,"Drama,Romance",7.4,307278
tt0438097,movie,Ice Age: The Meltdown,2006,"Adventure,Animation,Comedy",6.8,306260
tt0203009,movie,Moulin Rouge!,2001,"Drama,Musical,Romance",7.6,306235
tt0258000,movie,Panic Room,2002,"Crime,Drama,Thriller",6.8,305738
tt1213663,movie,The World's End,2013,"Action,Comedy,Sci-Fi",6.9,305063
tt0196229,movie,Zoolander,2001,Comedy,6.5,304292
tt8228288,movie,The Platform,2019,"Horror,Mystery,Sci-Fi",7.0,304108
tt1343727,movie,Dredd,2012,"Action,Crime,Sci-Fi",7.1,303392
tt0450385,movie,1408,2007,"Fantasy,Horror,Mystery",6.8,303124
tt0107614,movie,Mrs. Doubtfire,1993,"Comedy,Drama",7.1,302661
tt1133985,movie,Green Lantern,2011,"Action,Adventure,Sci-Fi",5.5,302543
tt0181875,movie,Almost Famous,2000,"Adventure,Comedy,Drama",7.9,302380
tt0118884,movie,Contact,1997,"Drama,Mystery,Sci-Fi",7.5,302048
tt0452623,movie,Gone Baby Gone,2007,"Crime,Drama,Mystery",7.6,300988
tt8332922,movie,A Quiet Place Part II,2020,"Drama,Horror,Sci-Fi",7.2,300984
tt7349662,movie,BlacKkKlansman,2018,"Biography,Comedy,Crime",7.5,300605
tt7975244,movie,Jumanji: The Next Level,2019,"Action,Adventure,Comedy",6.6,300509
tt0185937,movie,The Blair Witch Project,1999,"Horror,Mystery",6.5,300242
tt0104257,movie,A Few Good Men,1992,"Drama,Thriller",7.7,300156
tt7126948,movie,Wonder Woman 1984,2020,"Action,Adventure,Fantasy",5.4,300037
tt0099348,movie,Dances with Wolves,1990,"Adventure,Drama,Western",8.0,299772
tt2302755,movie,Olympus Has Fallen,2013,"Action,Thriller",6.5,299270
tt1340138,movie,Terminator Genisys,2015,"Action,Adventure,Sci-Fi",6.3,299164
tt0095765,movie,Cinema Paradiso,1988,"Drama,Romance",8.5,298929
tt0120804,movie,Resident Evil,2002,"Action,Horror,Sci-Fi",6.6,297884
tt1817273,movie,The Place Beyond the Pines,2012,"Crime,Drama,Thriller",7.3,297710
tt0151804,movie,Office Space,1999,Comedy,7.6,297628
tt1386588,movie,The Other Guys,2010,"Action,Comedy,Crime",6.7,297563
tt1922777,movie,Sinister,2012,"Horror,Mystery,Thriller",6.8,297011
tt0116695,movie,Jerry Maguire,1996,"Comedy,Drama,Romance",7.3,296759
tt0338526,movie,Van Helsing,2004,"Action,Adventure,Fantasy",6.1,296131
tt10954984,movie,Nope,2022,"Horror,Mystery,Sci-Fi",6.8,295953
tt0195714,movie,Final Destination,2000,"Horror,Thriller",6.7,295868
tt0348150,movie,Superman Returns,2006,"Action,Adventure,Sci-Fi",6.1,295435
tt1979376,movie,Toy Story 4,2019,"Adventure,Animation,Comedy",7.6,295052
tt0837562,movie,Hotel Transylvania,2012,"Animation,Comedy,Family",7.0,294894
tt0251127,movie,How to Lose a Guy in 10 Days,2003,"Comedy,Romance",6.5,294450
tt0093870,movie,RoboCop,1987,"Action,Crime,Sci-Fi",7.6,294385
tt1650554,movie,Kick-Ass 2,2013,"Action,Comedy,Crime",6.5,294363
tt0290002,movie,Meet the Fockers,2004,"Comedy,Romance",6.3,294341
tt0183649,movie,Phone Booth,2002,"Crime,Thriller",7.1,293623
tt0259711,movie,Vanilla Sky,2001,"Fantasy,Mystery,Romance",6.9,293117
tt1375670,movie,Grown Ups,2010,Comedy,6.0,292449
tt0411477,movie,Hellboy II: The Golden Army,2008,"Action,Adventure,Fantasy",7.0,292439
tt0401729,movie,John Carter,2012,"Action,Adventure,Sci-Fi",6.6,292145
tt0257044,movie,Road to Perdition,2002,"Crime,Drama,Thriller",7.7,292055
tt10838180,movie,The Matrix Resurrections,2021,"Action,Sci-Fi",5.6,291607
tt4046784,movie,Maze Runner: The Scorch Trials,2015,"Action,Adventure,Sci-Fi",6.3,290312
tt0111503,movie,True Lies,1994,"Action,Comedy,Thriller",7.3,290174
tt0118749,movie,Boogie Nights,1997,Drama,7.9,289952
tt6443346,movie,Black Adam,2022,"Action,Adventure,Fantasy",6.2,289180
tt0795421,movie,Mamma Mia!,2008,"Comedy,Musical,Romance",6.5,288682
tt0803096,movie,Warcraft,2016,"Action,Adventure,Fantasy",6.7,287916
tt0083944,movie,First Blood,1982,"Action,Adventure,Thriller",7.7,287525
tt1077368,movie,Dark Shadows,2012,"Comedy,Fantasy,Horror",6.2,287285
tt0190332,movie,"Crouching Tiger, Hidden Dragon",2000,"Action,Adventure,Drama",7.9,287199
tt0432348,movie,Saw II,2005,"Horror,Mystery",6.6,286343
tt0093409,movie,Lethal Weapon,1987,"Action,Crime,Thriller",7.6,285311
tt3235888,movie,It Follows,2014,"Horror,Mystery,Thriller",6.8,285133
tt0486576,movie,Fantastic Four: Rise of the Silver Surfer,2007,"Action,Adventure,Fantasy",5.6,284961
tt0286716,movie,Hulk,2003,"Action,Sci-Fi",5.6,284828
tt7097896,movie,Venom: Let There Be Carnage,2021,"Action,Sci-Fi,Thriller",5.9,284360
tt0215750,movie,Enemy at the Gates,2001,"Action,Drama,War",7.5,284141
tt0432283,movie,Fantastic Mr. Fox,2009,"Adventure,Animation,Comedy",7.9,283675
tt0327597,movie,Coraline,2009,"Animation,Drama,Family",7.8,281675
tt0102057,movie,Hook,1991,"Adventure,Comedy,Family",6.8,281150
tt9603212,movie,Mission: Impossible - Dead Reckoning Part One,2023,"Action,Adventure,Thriller",7.6,281004
tt0221027,movie,Blow,2001,"Biography,Crime,Drama",7.5,280943
tt5700672,movie,Train to Busan,2016,"Action,Horror,Thriller",7.6,280695
tt0118583,movie,Alien Resurrection,1997,"Action,Horror,Sci-Fi",6.2,280404
tt0119643,movie,Meet Joe Black,1998,"Drama,Fantasy,Romance",7.2,280277
tt1931533,movie,Seven Psychopaths,2012,"Comedy,Crime",7.1,280211
tt0172156,movie,Bad Boys II,2003,"Action,Comedy,Crime",6.6,279898
tt12037194,movie,Furiosa: A Mad Max Saga,2024,"Action,Adventure,Sci-Fi",7.5,279625
tt17526714,movie,The Substance,2024,"Drama,Horror,Sci-Fi",7.3,279300
tt1855199,movie,End of Watch,2012,"Action,Crime,Drama",7.6,279263
tt3228774,movie,Cruella,2021,"Adventure,Comedy,Crime",7.3,279238
tt2953050,movie,Encanto,2021,"Animation,Comedy,Family",7.2,279046
tt0309698,movie,Identity,2003,"Mystery,Thriller",7.3,277961
tt0082096,movie,Das Boot,1981,"Drama,War",8.4,277860
tt5537002,movie,Killers of the Flower Moon,2023,"Crime,Drama,History",7.6,277838
tt0443272,movie,Lincoln,2012,"Biography,Drama,History",7.3,277812
tt0252866,movie,American Pie 2,2001,Comedy,6.4,277373
tt1823672,movie,Chappie,2015,"Action,Crime,Drama",6.8,276669
tt0243155,movie,Bridget Jones's Diary,2001,"Comedy,Drama,Romance",6.8,276477
tt1385826,movie,The Adjustment Bureau,2011,"Crime,Drama,Mystery",7.0,276462
tt0113189,movie,GoldenEye,1995,"Action,Adventure,Thriller",7.2,276452
tt11138512,movie,The Northman,2022,"Action,Adventure,Drama",7.0,276225
tt1564367,movie,Just Go with It,2011,"Comedy,Romance",6.4,276060
tt11813216,movie,The Banshees of Inisherin,2022,"Comedy,Drama",7.7,276007
tt0087800,movie,A Nightmare on Elm Street,1984,Horror,7.4,275965
tt0364725,movie,Dodgeball: A True Underdog Story,2004,"Comedy,Sport",6.7,274803
